,state_name,district_name,crop_year,season,crop,area,production,rainfall
1435,Kerala,KOZHIKODE,2003,Whole Year ,Jack Fruit,10982,3987.2,2274
1436,Kerala,KOZHIKODE,2003,Whole Year ,Mango,10360,3988.2,2274
1437,Kerala,KOZHIKODE,2003,Whole Year ,Other Fresh Fruits,682,3989.2,2274
1438,Kerala,KOZHIKODE,2003,Whole Year ,Other Vegetables,1885,3990.2,2274
1439,Kerala,KOZHIKODE,2003,Whole Year ,Papaya,2035,2991.2,2274
1440,Kerala,KOZHIKODE,2003,Whole Year ,Pineapple,266,2992.2,2274
1441,Kerala,KOZHIKODE,2003,Whole Year ,Snak Guard,8,2993.2,2274
1442,Kerala,KOZHIKODE,2003,Whole Year ,Sweet potato,21,2994.2,2274
1443,Kerala,KOZHIKODE,2003,Whole Year ,Tapioca,3569,2995.2,2274
1444,Kerala,KOZHIKODE,2003,Whole Year ,Turmeric,366,2996.2,2274
1445,Kerala,KOZHIKODE,2003,Winter     ,Rice,3611,2997.2,2274
1446,Kerala,KOZHIKODE,2004,Autumn     ,Rice,431,2998.2,3333
1447,Kerala,KOZHIKODE,2004,Kharif     ,Sesamum,1,2999.2,3333
1448,Kerala,KOZHIKODE,2004,Summer     ,Rice,644,3000.2,3333
1449,Kerala,KOZHIKODE,2004,Whole Year ,Arecanut,12173,3001.2,3333
1450,Kerala,KOZHIKODE,2004,Whole Year ,Banana,2092,3002.2,3333
1451,Kerala,KOZHIKODE,2004,Whole Year ,Black pepper,13993,3003.2,3333
1452,Kerala,KOZHIKODE,2004,Whole Year ,Cardamom,220,3004.2,3333
1453,Kerala,KOZHIKODE,2004,Whole Year ,Cashewnut,3552,2998.2,3333
1454,Kerala,KOZHIKODE,2004,Whole Year ,Coconut ,129865,3006.2,3333
1455,Kerala,KOZHIKODE,2004,Whole Year ,Dry ginger,122,3007.2,3333
1456,Kerala,KOZHIKODE,2004,Whole Year ,Sweet potato,26,3008.2,3333
1457,Kerala,KOZHIKODE,2004,Whole Year ,Tapioca,2724,3009.2,3333
1458,Kerala,KOZHIKODE,2004,Whole Year ,Turmeric,359,3010.2,3333
1459,Kerala,KOZHIKODE,2004,Winter     ,Rice,3548,3011.2,3333
1460,Kerala,KOZHIKODE,2005,Autumn     ,Rice,353,3012.2,2347
1461,Kerala,KOZHIKODE,2005,Summer     ,Rice,684,2998.2,2347
1462,Kerala,KOZHIKODE,2005,Whole Year ,Arecanut,12478,2999.2,2347
1463,Kerala,KOZHIKODE,2005,Whole Year ,Banana,2165,3000.2,2347
1464,Kerala,KOZHIKODE,2005,Whole Year ,Black pepper,13923,3001.2,2347
1465,Kerala,KOZHIKODE,2005,Whole Year ,Cardamom,220,3002.2,2347
1466,Kerala,KOZHIKODE,2005,Whole Year ,Cashewnut,3368,3003.2,2347
1467,Kerala,KOZHIKODE,2005,Whole Year ,Coconut ,129500,3004.2,2347
1468,Kerala,KOZHIKODE,2005,Whole Year ,Dry ginger,165,3005.2,2347
1469,Kerala,KOZHIKODE,2005,Whole Year ,Sweet potato,41,3006.2,2347
1470,Kerala,KOZHIKODE,2005,Whole Year ,Tapioca,2476,3022.2,2347
1471,Kerala,KOZHIKODE,2005,Whole Year ,Turmeric,234,3023.2,2347
1472,Kerala,KOZHIKODE,2005,Winter     ,Rice,3666,3024.2,2347
1473,Kerala,KOZHIKODE,2006,Autumn     ,Rice,295,4025.2,3572
1474,Kerala,KOZHIKODE,2006,Summer     ,Rice,571,4025.2,3572
1475,Kerala,KOZHIKODE,2006,Whole Year ,Arecanut,12340,4025.2,3572
1476,Kerala,KOZHIKODE,2006,Whole Year ,Banana,1880,4025.2,3572
1477,Kerala,KOZHIKODE,2006,Whole Year ,Black pepper,10652,4025.2,3572
1478,Kerala,KOZHIKODE,2006,Whole Year ,Cardamom,220,4025.2,3572
1479,Kerala,KOZHIKODE,2006,Whole Year ,Cashewnut,2948,4025.2,3572
1480,Kerala,KOZHIKODE,2006,Whole Year ,Coconut ,129401,4025.2,3572
1481,Kerala,KOZHIKODE,2006,Whole Year ,Dry ginger,160,4025.2,3572
1482,Kerala,KOZHIKODE,2006,Whole Year ,Sweet potato,26,3034.2,3572
1483,Kerala,KOZHIKODE,2006,Whole Year ,Tapioca,1963,3035.2,3572
1484,Kerala,KOZHIKODE,2006,Whole Year ,Turmeric,407,3036.2,3572
1485,Kerala,KOZHIKODE,2006,Winter     ,Rice,3429,3037.2,3572
1486,Kerala,KOZHIKODE,2007,Autumn     ,Rice,232,3038.2,4701.4
1487,Kerala,KOZHIKODE,2007,Summer     ,Rice,788,1039.2,4701.4
1488,Kerala,KOZHIKODE,2007,Whole Year ,Arecanut,12258,1039.2,4701.4
1489,Kerala,KOZHIKODE,2007,Whole Year ,Banana,1983,1039.2,4701.4
1490,Kerala,KOZHIKODE,2007,Whole Year ,Black pepper,9665,1039.2,4701.4
1491,Kerala,KOZHIKODE,2007,Whole Year ,Cardamom,220,1039.2,4701.4
1492,Kerala,KOZHIKODE,2007,Whole Year ,Cashewnut,2864,1039.2,4701.4
1493,Kerala,KOZHIKODE,2007,Whole Year ,Coconut ,122929,1039.2,4701.4
1494,Kerala,KOZHIKODE,2007,Whole Year ,Dry ginger,105,1039.2,4701.4
1495,Kerala,KOZHIKODE,2007,Whole Year ,Sweet potato,31,1039.2,4701.4
1496,Kerala,KOZHIKODE,2007,Whole Year ,Tapioca,2130,1039.2,4701.4
1497,Kerala,KOZHIKODE,2007,Whole Year ,Turmeric,370,1039.2,4701.4
1498,Kerala,KOZHIKODE,2007,Winter     ,Rice,2780,1039.2,4701.4
1499,Kerala,KOZHIKODE,2008,Autumn     ,Rice,216,1039.2,3328.3
1500,Kerala,KOZHIKODE,2008,Summer     ,Rice,678,1039.2,3328.3
1501,Kerala,KOZHIKODE,2008,Whole Year ,Arecanut,11616,1039.2,3328.3
1502,Kerala,KOZHIKODE,2008,Whole Year ,Banana,1412,1039.2,3328.3
1503,Kerala,KOZHIKODE,2008,Whole Year ,Black pepper,8421,1039.2,3328.3
1504,Kerala,KOZHIKODE,2008,Whole Year ,Cardamom,220,3056.2,3328.3
1505,Kerala,KOZHIKODE,2008,Whole Year ,Cashewnut,2222,3057.2,3328.3
1506,Kerala,KOZHIKODE,2008,Whole Year ,Coconut ,120704,3058.2,3328.3
1507,Kerala,KOZHIKODE,2008,Whole Year ,Dry ginger,85,3059.2,3328.3
1508,Kerala,KOZHIKODE,2008,Whole Year ,Sweet potato,22,3060.2,3328.3
1509,Kerala,KOZHIKODE,2008,Whole Year ,Tapioca,1860,3061.2,3328.3
1510,Kerala,KOZHIKODE,2008,Whole Year ,Turmeric,349,3062.2,3328.3
1511,Kerala,KOZHIKODE,2008,Winter     ,Rice,3144,3063.2,3328.3
1512,Kerala,KOZHIKODE,2009,Autumn     ,Rice,173,3064.2,3991
1513,Kerala,KOZHIKODE,2009,Summer     ,Rice,610,3065.2,3991
1514,Kerala,KOZHIKODE,2009,Whole Year ,Arecanut,10054,2066.2,3991
1515,Kerala,KOZHIKODE,2009,Whole Year ,Banana,1476,2067.2,3991
1516,Kerala,KOZHIKODE,2009,Whole Year ,Black pepper,7972,2068.2,3991
1517,Kerala,KOZHIKODE,2009,Whole Year ,Cardamom,220,2069.2,3991
1518,Kerala,KOZHIKODE,2009,Whole Year ,Cashewnut,2068,2070.2,3991
1519,Kerala,KOZHIKODE,2009,Whole Year ,Coconut ,119166,2071.2,3991
1520,Kerala,KOZHIKODE,2009,Whole Year ,Dry ginger,104,2072.2,3991
1521,Kerala,KOZHIKODE,2009,Whole Year ,Sugarcane,1,2073.2,3991
1522,Kerala,KOZHIKODE,2009,Whole Year ,Sweet potato,17,2074.2,3991
1523,Kerala,KOZHIKODE,2009,Whole Year ,Tapioca,1823,2075.2,3991
1524,Kerala,KOZHIKODE,2009,Whole Year ,Turmeric,295,2076.2,3991
1525,Kerala,KOZHIKODE,2009,Winter     ,Rice,2494,2077.2,3991
1526,Kerala,KOZHIKODE,2010,Autumn     ,Rice,144.09,2078.2,3873.8
1527,Kerala,KOZHIKODE,2010,Summer     ,Rice,509.52,2079.2,3873.8
1528,Kerala,KOZHIKODE,2010,Whole Year ,Arecanut,9661.57,2080.2,3873.8
1529,Kerala,KOZHIKODE,2010,Whole Year ,Banana,1586.17,2081.2,3873.8
1530,Kerala,KOZHIKODE,2010,Whole Year ,Black pepper,7613.27,2082.2,3873.8
1531,Kerala,KOZHIKODE,2010,Whole Year ,Cashewnut,1964.2,2083.2,3873.8
1532,Kerala,KOZHIKODE,2010,Whole Year ,Coconut ,121688.42,2084.2,3873.8
1533,Kerala,KOZHIKODE,2010,Whole Year ,Dry ginger,78.35,2085.2,3873.8
1534,Kerala,KOZHIKODE,2010,Whole Year ,Sugarcane,0.04,2086.2,3873.8
1535,Kerala,KOZHIKODE,2010,Whole Year ,Tapioca,1805.69,2087.2,3873.8
1536,Kerala,KOZHIKODE,2010,Whole Year ,Turmeric,283.16,2088.2,3873.8
1537,Kerala,KOZHIKODE,2010,Winter     ,Rice,2349.43,3089.2,3873.8
1538,Kerala,KOZHIKODE,2011,Autumn     ,Rice,115.91,3090.2,3972.6
1539,Kerala,KOZHIKODE,2011,Summer     ,Rice,528.26,3091.2,3972.6
1540,Kerala,KOZHIKODE,2011,Whole Year ,Arecanut,10458.76,3092.2,3972.6
1541,Kerala,KOZHIKODE,2011,Whole Year ,Banana,1533.27,3093.2,3972.6
1542,Kerala,KOZHIKODE,2011,Whole Year ,Black pepper,3419.87,3094.2,3972.6
1543,Kerala,KOZHIKODE,2011,Whole Year ,Cardamom,220,3095.2,3972.6
1544,Kerala,KOZHIKODE,2011,Whole Year ,Cashewnut,2304.49,3096.2,3972.6
1545,Kerala,KOZHIKODE,2011,Whole Year ,Coconut ,127699.25,3097.2,3972.6
1546,Kerala,KOZHIKODE,2011,Whole Year ,Dry ginger,78.3,3098.2,3972.6
1547,Kerala,KOZHIKODE,2011,Whole Year ,Potato,22,3099.2,3972.6
1548,Kerala,KOZHIKODE,2011,Whole Year ,Sugarcane,0.05,3100.2,3972.6
1549,Kerala,KOZHIKODE,2011,Whole Year ,Tapioca,1846.37,3101.2,3972.6
1550,Kerala,KOZHIKODE,2011,Whole Year ,Turmeric,302.31,3102.2,3972.6
1551,Kerala,KOZHIKODE,2011,Winter     ,Rice,2276.29,3103.2,3972.6
1552,Kerala,KOZHIKODE,2012,Autumn     ,Rice,143,2104.2,2929.8
1553,Kerala,KOZHIKODE,2012,Summer     ,Rice,631,2105.2,2929.8
1554,Kerala,KOZHIKODE,2012,Whole Year ,Arecanut,10247,2106.2,2929.8
1555,Kerala,KOZHIKODE,2012,Whole Year ,Banana,1700,2107.2,2929.8
1556,Kerala,KOZHIKODE,2012,Whole Year ,Black pepper,3332,2108.2,2929.8
1557,Kerala,KOZHIKODE,2012,Whole Year ,Cardamom,220,2109.2,2929.8
1558,Kerala,KOZHIKODE,2012,Whole Year ,Cashewnut,2179,2110.2,2929.8
1559,Kerala,KOZHIKODE,2012,Whole Year ,Coconut ,124819,2111.2,2929.8
1560,Kerala,KOZHIKODE,2012,Whole Year ,Cowpea(Lobia),8,2112.2,2929.8
1561,Kerala,KOZHIKODE,2012,Whole Year ,Drum Stick,1440,2113.2,2929.8
1562,Kerala,KOZHIKODE,2012,Whole Year ,Dry ginger,62,2114.2,2929.8
1563,Kerala,KOZHIKODE,2012,Whole Year ,Jack Fruit,10011,2115.2,2929.8
1564,Kerala,KOZHIKODE,2012,Whole Year ,Mango,8262,2116.2,2929.8
1565,Kerala,KOZHIKODE,2012,Whole Year ,Moong(Green Gram),1,2117.2,2929.8
1566,Kerala,KOZHIKODE,2012,Whole Year ,Papaya,1764,2118.2,2929.8
1567,Kerala,KOZHIKODE,2012,Whole Year ,Pineapple,144,2119.2,2929.8
1568,Kerala,KOZHIKODE,2012,Whole Year ,Pump Kin,46,3120.2,2929.8
1569,Kerala,KOZHIKODE,2012,Whole Year ,Sesamum,1,3121.2,2929.8
1570,Kerala,KOZHIKODE,2012,Whole Year ,Sweet potato,14,3122.2,2929.8
1571,Kerala,KOZHIKODE,2012,Whole Year ,Tapioca,1824,3123.2,2929.8
1572,Kerala,KOZHIKODE,2012,Whole Year ,Turmeric,328,3124.2,2929.8
1573,Kerala,KOZHIKODE,2012,Winter     ,Rice,2737,3125.2,2929.8
1574,Kerala,KOZHIKODE,2012,Winter     ,Sesamum,1,3126.2,2929.8
1575,Kerala,MALAPPURAM,2002,Autumn     ,Rice,5781,3127.2,2200
1576,Kerala,MALAPPURAM,2002,Kharif     ,Ragi,1,3128.2,2200
1577,Kerala,MALAPPURAM,2002,Kharif     ,Sesamum,291,3129.2,2200
1578,Kerala,MALAPPURAM,2002,Summer     ,Rice,1637,3130.2,2200
1579,Kerala,MALAPPURAM,2002,Whole Year ,Arecanut,19622,3131.2,2200
1580,Kerala,MALAPPURAM,2002,Whole Year ,Banana,9804,3132.2,2200
1581,Kerala,MALAPPURAM,2002,Whole Year ,Bhindi,119,3133.2,2200
1582,Kerala,MALAPPURAM,2002,Whole Year ,Bitter Gourd,248,3134.2,2200
1583,Kerala,MALAPPURAM,2002,Whole Year ,Black pepper,9846,3135.2,2200
1584,Kerala,MALAPPURAM,2002,Whole Year ,Brinjal,33,3136.2,2200
1585,Kerala,MALAPPURAM,2002,Whole Year ,Cardamom,70,3137.2,2200
1586,Kerala,MALAPPURAM,2002,Whole Year ,Cashewnut,10735,3138.2,2200
1587,Kerala,MALAPPURAM,2002,Whole Year ,Cashewnut Raw,10735,3139.2,2200
1588,Kerala,MALAPPURAM,2002,Whole Year ,Coconut ,107254,3140.2,2200
1589,Kerala,MALAPPURAM,2002,Whole Year ,Drum Stick,3193,3141.2,2200
1590,Kerala,MALAPPURAM,2002,Whole Year ,Dry ginger,181,3142.2,2200
1591,Kerala,MALAPPURAM,2002,Whole Year ,Jack Fruit,9847,3143.2,2200
1592,Kerala,MALAPPURAM,2002,Whole Year ,Mango,11167,3144.2,2200
1593,Kerala,MALAPPURAM,2002,Whole Year ,Other Fresh Fruits,1085,3145.2,2200
1594,Kerala,MALAPPURAM,2002,Whole Year ,other oilseeds,159,3146.2,2200
1595,Kerala,MALAPPURAM,2002,Whole Year ,Other Vegetables,4985,3147.2,2200
1596,Kerala,MALAPPURAM,2002,Whole Year ,Papaya,2325,3148.2,2200
1597,Kerala,MALAPPURAM,2002,Whole Year ,Pineapple,335,3149.2,2200
1598,Kerala,MALAPPURAM,2002,Whole Year ,Rubber,29335,3150.2,2200
1599,Kerala,MALAPPURAM,2002,Whole Year ,Snak Guard,90,3151.2,2200
1600,Kerala,MALAPPURAM,2002,Whole Year ,Sugarcane,11,3152.2,2200
1601,Kerala,MALAPPURAM,2002,Whole Year ,Sweet potato,333,3153.2,2200
1602,Kerala,MALAPPURAM,2002,Whole Year ,Tapioca,6947,3154.2,2200
1603,Kerala,MALAPPURAM,2002,Whole Year ,Tea,192,3155.2,2200
1604,Kerala,MALAPPURAM,2002,Whole Year ,Turmeric,339,3156.2,2200
1605,Kerala,MALAPPURAM,2002,Winter     ,Rice,12260,3157.2,2200
1606,Kerala,MALAPPURAM,2003,Autumn     ,Rice,5032,3158.2,2206
1607,Kerala,MALAPPURAM,2003,Kharif     ,Jowar,9,1159.2,2206
1608,Kerala,MALAPPURAM,2003,Kharif     ,Sesamum,370,1160.2,2206
1609,Kerala,MALAPPURAM,2003,Summer     ,Rice,1686,1161.2,2206
1610,Kerala,MALAPPURAM,2003,Whole Year ,Arecanut,20476,1162.2,2206
1611,Kerala,MALAPPURAM,2003,Whole Year ,Banana,8963,1163.2,2206
1612,Kerala,MALAPPURAM,2003,Whole Year ,Bhindi,121,1164.2,2206
1613,Kerala,MALAPPURAM,2003,Whole Year ,Bitter Gourd,166,1165.2,2206
1614,Kerala,MALAPPURAM,2003,Whole Year ,Black pepper,10525,1166.2,2206
1615,Kerala,MALAPPURAM,2003,Whole Year ,Brinjal,69,1167.2,2206
1616,Kerala,MALAPPURAM,2003,Whole Year ,Cardamom,70,1168.2,2206
1617,Kerala,MALAPPURAM,2003,Whole Year ,Cashewnut,10215,1169.2,2206
1618,Kerala,MALAPPURAM,2003,Whole Year ,Coconut ,109582,1170.2,2206
1619,Kerala,MALAPPURAM,2003,Whole Year ,Drum Stick,3232,1171.2,2206
1620,Kerala,MALAPPURAM,2003,Whole Year ,Dry ginger,146,1172.2,2206
1621,Kerala,MALAPPURAM,2003,Whole Year ,Jack Fruit,10086,1173.2,2206
1622,Kerala,MALAPPURAM,2003,Whole Year ,Mango,10932,1174.2,2206
1623,Kerala,MALAPPURAM,2003,Whole Year ,Other Fresh Fruits,925,1175.2,2206
1624,Kerala,MALAPPURAM,2003,Whole Year ,Other Vegetables,5403,1176.2,2206
1625,Kerala,MALAPPURAM,2003,Whole Year ,Papaya,2358,1177.2,2206
1626,Kerala,MALAPPURAM,2003,Whole Year ,Pineapple,302,3178.2,2206
1627,Kerala,MALAPPURAM,2003,Whole Year ,Snak Guard,61,3179.2,2206
1628,Kerala,MALAPPURAM,2003,Whole Year ,Sugarcane,4,3180.2,2206
1629,Kerala,MALAPPURAM,2003,Whole Year ,Sweet potato,372,3181.2,2206
1630,Kerala,MALAPPURAM,2003,Whole Year ,Tapioca,6484,3182.2,2206
1631,Kerala,MALAPPURAM,2003,Whole Year ,Turmeric,268,3183.2,2206
1632,Kerala,MALAPPURAM,2003,Winter     ,Rice,10953,3184.2,2206
1633,Kerala,MALAPPURAM,2004,Autumn     ,Rice,4697,2185.2,2644
1634,Kerala,MALAPPURAM,2004,Kharif     ,Ragi,5,2186.2,2644
1635,Kerala,MALAPPURAM,2004,Kharif     ,Sesamum,242,2187.2,2644
1636,Kerala,MALAPPURAM,2004,Summer     ,Rice,1590,2188.2,2644
1637,Kerala,MALAPPURAM,2004,Whole Year ,Arecanut,19979,2189.2,2644
1638,Kerala,MALAPPURAM,2004,Whole Year ,Banana,9498,2190.2,2644
1639,Kerala,MALAPPURAM,2004,Whole Year ,Black pepper,11661,2191.2,2644
1640,Kerala,MALAPPURAM,2004,Whole Year ,Cardamom,70,2192.2,2644
1641,Kerala,MALAPPURAM,2004,Whole Year ,Cashewnut,9601,2193.2,2644
1642,Kerala,MALAPPURAM,2004,Whole Year ,Coconut ,113162,2194.2,2644
1643,Kerala,MALAPPURAM,2004,Whole Year ,Dry ginger,133,3195.2,2644
1644,Kerala,MALAPPURAM,2004,Whole Year ,Sugarcane,3,3196.2,2644
1645,Kerala,MALAPPURAM,2004,Whole Year ,Sweet potato,274,3197.2,2644
1646,Kerala,MALAPPURAM,2004,Whole Year ,Tapioca,5060,3198.2,2644
1647,Kerala,MALAPPURAM,2004,Whole Year ,Turmeric,222,3199.2,2644
1648,Kerala,MALAPPURAM,2004,Winter     ,Rice,10462,3200.2,2644
1649,Kerala,MALAPPURAM,2005,Autumn     ,Rice,3605,3201.2,2638
1650,Kerala,MALAPPURAM,2005,Kharif     ,Sesamum,231,3202.2,2638
1651,Kerala,MALAPPURAM,2005,Summer     ,Rice,1506,3203.2,2638
1652,Kerala,MALAPPURAM,2005,Whole Year ,Arecanut,20022,3204.2,2638
1653,Kerala,MALAPPURAM,2005,Whole Year ,Banana,9897,3205.2,2638
1654,Kerala,MALAPPURAM,2005,Whole Year ,Black pepper,11371,3206.2,2638
1655,Kerala,MALAPPURAM,2005,Whole Year ,Cardamom,70,3207.2,2638
1656,Kerala,MALAPPURAM,2005,Whole Year ,Cashewnut,9123,3208.2,2638
1657,Kerala,MALAPPURAM,2005,Whole Year ,Coconut ,113411,3209.2,2638
1658,Kerala,MALAPPURAM,2005,Whole Year ,Dry ginger,175,3210.2,2638
1659,Kerala,MALAPPURAM,2005,Whole Year ,Sugarcane,1,3211.2,2638
1660,Kerala,MALAPPURAM,2005,Whole Year ,Sweet potato,229,3212.2,2638
1661,Kerala,MALAPPURAM,2005,Whole Year ,Tapioca,5346,3213.2,2638
1662,Kerala,MALAPPURAM,2005,Whole Year ,Turmeric,285,3214.2,2638
1663,Kerala,MALAPPURAM,2005,Winter     ,Rice,9774,3215.2,2638
1664,Kerala,MALAPPURAM,2006,Autumn     ,Rice,4782,3216.2,3358
1665,Kerala,MALAPPURAM,2006,Kharif     ,Jowar,1,3217.2,3358
1666,Kerala,MALAPPURAM,2006,Kharif     ,Sesamum,303,3218.2,3358
1667,Kerala,MALAPPURAM,2006,Summer     ,Rice,1595,3219.2,3358
1668,Kerala,MALAPPURAM,2006,Whole Year ,Arecanut,16900,3220.2,3358
1669,Kerala,MALAPPURAM,2006,Whole Year ,Banana,9048,3221.2,3358
1670,Kerala,MALAPPURAM,2006,Whole Year ,Black pepper,9187,3222.2,3358
1671,Kerala,MALAPPURAM,2006,Whole Year ,Cardamom,70,3223.2,3358
1672,Kerala,MALAPPURAM,2006,Whole Year ,Cashewnut,7249,3224.2,3358
1673,Kerala,MALAPPURAM,2006,Whole Year ,Coconut ,112238,3225.2,3358
1674,Kerala,MALAPPURAM,2006,Whole Year ,Dry ginger,151,3226.2,3358
1675,Kerala,MALAPPURAM,2006,Whole Year ,Sweet potato,132,3227.2,3358
1676,Kerala,MALAPPURAM,2006,Whole Year ,Tapioca,6048,3228.2,3358
1677,Kerala,MALAPPURAM,2006,Whole Year ,Turmeric,321,3229.2,3358
1678,Kerala,MALAPPURAM,2006,Winter     ,Rice,8732,3230.2,3358
1679,Kerala,MALAPPURAM,2007,Autumn     ,Rice,1583,3231.2,3527.9
1680,Kerala,MALAPPURAM,2007,Kharif     ,Ragi,2,3232.2,3527.9
1681,Kerala,MALAPPURAM,2007,Kharif     ,Sesamum,239,3233.2,3527.9
1682,Kerala,MALAPPURAM,2007,Summer     ,Rice,1528,3234.2,3527.9
1683,Kerala,MALAPPURAM,2007,Whole Year ,Arecanut,17517,3235.2,3527.9
1684,Kerala,MALAPPURAM,2007,Whole Year ,Banana,7308,3236.2,3527.9
1685,Kerala,MALAPPURAM,2007,Whole Year ,Black pepper,7858,3237.2,3527.9
1686,Kerala,MALAPPURAM,2007,Whole Year ,Cardamom,70,3238.2,3527.9
1687,Kerala,MALAPPURAM,2007,Whole Year ,Cashewnut,6178,3239.2,3527.9
1688,Kerala,MALAPPURAM,2007,Whole Year ,Coconut ,104731,3240.2,3527.9
1689,Kerala,MALAPPURAM,2007,Whole Year ,Dry ginger,75,3241.2,3527.9
1690,Kerala,MALAPPURAM,2007,Whole Year ,Sweet potato,132,3242.2,3527.9
1691,Kerala,MALAPPURAM,2007,Whole Year ,Tapioca,7096,3243.2,3527.9
1692,Kerala,MALAPPURAM,2007,Whole Year ,Turmeric,356,3244.2,3527.9
1693,Kerala,MALAPPURAM,2007,Winter     ,Rice,6385,3245.2,3527.9
1694,Kerala,MALAPPURAM,2008,Autumn     ,Rice,1744,3246.2,2144.8
1695,Kerala,MALAPPURAM,2008,Kharif     ,Other Cereals & Millets,1,3247.2,2144.8
1696,Kerala,MALAPPURAM,2008,Kharif     ,Sesamum,217,3248.2,2144.8
1697,Kerala,MALAPPURAM,2008,Summer     ,Rice,1521,3249.2,2144.8
1698,Kerala,MALAPPURAM,2008,Whole Year ,Arecanut,16587,3250.2,2144.8
1699,Kerala,MALAPPURAM,2008,Whole Year ,Banana,6391,3251.2,2144.8
1700,Kerala,MALAPPURAM,2008,Whole Year ,Black pepper,5998,3252.2,2144.8
1701,Kerala,MALAPPURAM,2008,Whole Year ,Cardamom,70,3253.2,2144.8
1702,Kerala,MALAPPURAM,2008,Whole Year ,Cashewnut,5394,3254.2,2144.8
1703,Kerala,MALAPPURAM,2008,Whole Year ,Coconut ,105789,3255.2,2144.8
1704,Kerala,MALAPPURAM,2008,Whole Year ,Dry ginger,77,3256.2,2144.8
1705,Kerala,MALAPPURAM,2008,Whole Year ,Sweet potato,124,3257.2,2144.8
1706,Kerala,MALAPPURAM,2008,Whole Year ,Tapioca,7533,3258.2,2144.8
1707,Kerala,MALAPPURAM,2008,Whole Year ,Turmeric,342,3259.2,2144.8
1708,Kerala,MALAPPURAM,2008,Winter     ,Rice,7748,3260.2,2144.8
1709,Kerala,MALAPPURAM,2009,Autumn     ,Rice,1187,3261.2,2496.1
1710,Kerala,MALAPPURAM,2009,Kharif     ,Sesamum,116,3262.2,2496.1
1711,Kerala,MALAPPURAM,2009,Summer     ,Rice,1295,3263.2,2496.1
1712,Kerala,MALAPPURAM,2009,Whole Year ,Arecanut,19994,3264.2,2496.1
1713,Kerala,MALAPPURAM,2009,Whole Year ,Banana,6516,3265.2,2496.1
1714,Kerala,MALAPPURAM,2009,Whole Year ,Black pepper,6147,3266.2,2496.1
1715,Kerala,MALAPPURAM,2009,Whole Year ,Cardamom,70,3267.2,2496.1
1716,Kerala,MALAPPURAM,2009,Whole Year ,Cashewnut,4475,3268.2,2496.1
1717,Kerala,MALAPPURAM,2009,Whole Year ,Coconut ,108380,3269.2,2496.1
1718,Kerala,MALAPPURAM,2009,Whole Year ,Dry ginger,62,3270.2,2496.1
1719,Kerala,MALAPPURAM,2009,Whole Year ,Sweet potato,106,3271.2,2496.1
1720,Kerala,MALAPPURAM,2009,Whole Year ,Tapioca,5808,3272.2,2496.1
1721,Kerala,MALAPPURAM,2009,Whole Year ,Turmeric,240,3273.2,2496.1
1722,Kerala,MALAPPURAM,2009,Winter     ,Rice,6356,3274.2,2496.1
1723,Kerala,MALAPPURAM,2010,Autumn     ,Rice,1088.27,3275.2,2618.5
1724,Kerala,MALAPPURAM,2010,Kharif     ,Sesamum,170.64,3276.2,2618.5
1725,Kerala,MALAPPURAM,2010,Summer     ,Rice,1770.44,3277.2,2618.5
1726,Kerala,MALAPPURAM,2010,Whole Year ,Arecanut,19619.88,3278.2,2618.5
1727,Kerala,MALAPPURAM,2010,Whole Year ,Banana,7843.57,3279.2,2618.5
1728,Kerala,MALAPPURAM,2010,Whole Year ,Black pepper,5732.39,3280.2,2618.5
1729,Kerala,MALAPPURAM,2010,Whole Year ,Cashewnut,3572.25,3281.2,2618.5
1730,Kerala,MALAPPURAM,2010,Whole Year ,Coconut ,104178.22,3282.2,2618.5
1731,Kerala,MALAPPURAM,2010,Whole Year ,Dry ginger,61.15,3283.2,2618.5
1732,Kerala,MALAPPURAM,2010,Whole Year ,Sugarcane,0.05,3284.2,2618.5
1733,Kerala,MALAPPURAM,2010,Whole Year ,Tapioca,5499.89,3285.2,2618.5
1734,Kerala,MALAPPURAM,2010,Whole Year ,Turmeric,266.33,3286.2,2618.5
1735,Kerala,MALAPPURAM,2010,Winter     ,Rice,6090.74,3287.2,2618.5
1736,Kerala,MALAPPURAM,2011,Autumn     ,Rice,766.64,3288.2,2940.9
1737,Kerala,MALAPPURAM,2011,Kharif     ,Sesamum,101.07,3289.2,2940.9
1738,Kerala,MALAPPURAM,2011,Summer     ,Rice,1620.08,3290.2,2940.9
1739,Kerala,MALAPPURAM,2011,Whole Year ,Arecanut,19977.85,3291.2,2940.9
1740,Kerala,MALAPPURAM,2011,Whole Year ,Banana,6865.81,3292.2,2940.9
1741,Kerala,MALAPPURAM,2011,Whole Year ,Black pepper,2589.77,3293.2,2940.9
1742,Kerala,MALAPPURAM,2011,Whole Year ,Cardamom,70,3294.2,2940.9
1743,Kerala,MALAPPURAM,2011,Whole Year ,Cashewnut,3825.91,3295.2,2940.9
1744,Kerala,MALAPPURAM,2011,Whole Year ,Coconut ,109229.36,3296.2,2940.9
1745,Kerala,MALAPPURAM,2011,Whole Year ,Dry ginger,47.41,3297.2,2940.9
1746,Kerala,MALAPPURAM,2011,Whole Year ,Potato,124,3298.2,2940.9
1747,Kerala,MALAPPURAM,2011,Whole Year ,Sugarcane,0.09,3299.2,2940.9
1748,Kerala,MALAPPURAM,2011,Whole Year ,Tapioca,5267.6,3300.2,2940.9
